Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3247,US-2017-140907,2017-12-10,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988
1058,CA-2017-167150,2017-12-10,12/17/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
3526,CA-2017-148922,2017-12-10,12/15/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,3,0.0,257.9871
1059,CA-2017-167150,2017-12-10,12/17/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,0.2,22.9488
1688,CA-2017-143798,2017-12-10,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288
9210,CA-2017-142776,2017-12-11,12/14/2017,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0.0,3.4944
6273,CA-2017-149706,2017-12-11,12/12/2017,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7,0.2,23.2624
6749,CA-2017-100230,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,17.94,3,0.0,8.073
9488,US-2017-125213,2017-12-11,12/13/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3,0.0,2.1582
9969,CA-2017-153871,2017-12-11,12/17/2017,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191
9968,CA-2017-153871,2017-12-11,12/17/2017,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0.0,18.09
4360,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
6750,CA-2017-100230,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2,0.0,29.245
1516,US-2017-160759,2017-12-11,12/17/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098
6748,CA-2017-100230,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952,1,0.2,5.0463
9211,CA-2017-142776,2017-12-11,12/14/2017,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592
4359,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062
4358,CA-2017-162565,2017-12-11,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288
6990,CA-2017-165099,2017-12-11,12/13/2017,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584
7348,CA-2017-168389,2017-12-11,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147
7345,CA-2017-168389,2017-12-11,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420.0
7346,CA-2017-168389,2017-12-11,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4,0.2,-16.5528
7347,CA-2017-168389,2017-12-11,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2,1.3584
6007,CA-2017-129581,2017-12-11,12/18/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655
390,CA-2017-101798,2017-12-11,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
9970,CA-2017-153871,2017-12-11,12/17/2017,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",22.75,7,0.0,6.5975
391,CA-2017-101798,2017-12-11,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.0,13.5932
6192,CA-2017-107986,2017-12-13,12/13/2017,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888
8779,CA-2017-135377,2017-12-13,12/18/2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,3,0.2,7.1994
9683,CA-2017-122770,2017-12-13,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,6,0.0,18.6624
9682,CA-2017-122770,2017-12-13,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3,0.0,4.2336
9684,CA-2017-122770,2017-12-13,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,0.0,54.2808
9685,CA-2017-122770,2017-12-13,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504
2949,CA-2017-169859,2017-12-14,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,5,0.0,20.539
6713,CA-2017-107629,2017-12-14,12/14/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6,0.6,-292.9872
2947,CA-2017-169859,2017-12-14,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0.0,11.025
7699,CA-2017-151799,2017-12-14,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0.0,2.2155
6714,CA-2017-107629,2017-12-14,12/14/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3,0.6,-26.7558
6715,CA-2017-107629,2017-12-14,12/14/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,3,0.2,-4.908
3333,CA-2017-122595,2017-12-14,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755
6716,CA-2017-107629,2017-12-14,12/14/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,95.232,6,0.2,24.9984
3334,CA-2017-122595,2017-12-14,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,1,0.6,-1.3208
7701,CA-2017-151799,2017-12-14,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0.0,8.1216
3332,CA-2017-122595,2017-12-14,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497
7700,CA-2017-151799,2017-12-14,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.6846
2948,CA-2017-169859,2017-12-14,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.736
7698,CA-2017-151799,2017-12-14,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0.0,467.9922
6439,US-2017-113992,2017-12-14,12/19/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,-97.4988
5276,CA-2017-147333,2017-12-14,12/20/2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0.0,70.312
7702,CA-2017-151799,2017-12-14,12/18/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
5277,CA-2017-147333,2017-12-14,12/20/2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025
9701,CA-2017-154116,2017-12-15,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
9700,CA-2017-154116,2017-12-15,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0.0,16.296
3982,CA-2017-119564,2017-12-15,12/20/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911
9699,CA-2017-154116,2017-12-15,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301
4860,CA-2017-136063,2017-12-15,12/19/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192
9048,CA-2017-137463,2017-12-16,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0.0,8.6855
2963,CA-2017-137428,2017-12-16,12/21/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
9046,CA-2017-137463,2017-12-16,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,0.0,45.588
2964,CA-2017-137428,2017-12-16,12/21/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074
9045,CA-2017-137463,2017-12-16,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244
2965,CA-2017-137428,2017-12-16,12/21/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,5,0.2,8.208
2966,CA-2017-137428,2017-12-16,12/21/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.584
2974,CA-2017-111808,2017-12-16,12/20/2017,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0.0,5.184
3004,CA-2017-104381,2017-12-16,12/23/2017,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,4,0.2,10.43
6553,CA-2017-161578,2017-12-16,12/21/2017,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945
6552,CA-2017-161578,2017-12-16,12/21/2017,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128
9047,CA-2017-137463,2017-12-16,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0.0,31.4895
9049,CA-2017-137463,2017-12-16,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2
2852,CA-2017-107342,2017-12-17,12/22/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0.0,13.2352
3029,CA-2017-116855,2017-12-17,12/21/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0.0,80.784
629,CA-2017-133431,2017-12-17,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
4342,CA-2017-130309,2017-12-17,12/21/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702
630,CA-2017-133431,2017-12-17,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0.0,6.0858
9378,CA-2017-155362,2017-12-17,12/21/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0.0,8.4656
1025,CA-2017-106964,2017-12-17,12/20/2017,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
7042,CA-2017-103443,2017-12-17,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592
7041,CA-2017-103443,2017-12-17,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754
7040,CA-2017-103443,2017-12-17,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68
4902,CA-2017-120936,2017-12-17,12/21/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,1,0.0,3.6348
4901,CA-2017-120936,2017-12-17,12/21/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432
204,US-2017-116701,2017-12-17,12/21/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
8479,CA-2017-158736,2017-12-18,12/24/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76,2,0.0,1.6704
7738,CA-2017-108287,2017-12-18,12/20/2017,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256
1910,CA-2017-105886,2017-12-18,12/23/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,8.532
8932,CA-2017-143252,2017-12-18,12/24/2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0.0,22.9885
8847,CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692
3200,CA-2017-164000,2017-12-18,12/22/2017,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,7,0.2,2.338
1114,CA-2017-140585,2017-12-18,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352
1115,CA-2017-140585,2017-12-18,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1116,CA-2017-140585,2017-12-18,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2,0.0,57.5904
1249,CA-2017-115602,2017-12-18,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6,0.0,17.469
1250,CA-2017-115602,2017-12-18,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702
8848,CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112
1252,CA-2017-115602,2017-12-18,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,0.0,1.376
8933,CA-2017-143252,2017-12-18,12/24/2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,0.0,10.8558
1251,CA-2017-115602,2017-12-18,12/24/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368
2887,CA-2017-102099,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901
2888,CA-2017-102099,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0.0,6.2208
8846,CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487
8845,CA-2017-156664,2017-12-18,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03
2889,CA-2017-102099,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552
5474,CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
5473,CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
1442,CA-2017-128160,2017-12-19,12/24/2017,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2,0.2,11.46
5472,CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008
3589,CA-2017-158729,2017-12-19,12/21/2017,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,0.0,33.3124
6509,CA-2017-102197,2017-12-20,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0.0,137.151
2269,CA-2017-105480,2017-12-20,12/26/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,1,0.0,3.1104
2270,CA-2017-105480,2017-12-20,12/26/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,1,0.2,2.3571
